id,uuid,title,author,year,journal,volume,issue,url,publisher,discipline
phil/10.2307/20129492,e8e76697-fd75-35e5-96c6-48944551e440,Postmodernity or Late Modernity? Ambiguities in Richard Rorty's Thought,Louis Dupré,1993,The Review of Metaphysics,47,2,jstor.org/stable/10.2307/20129492,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126773,bcbb1c68-17ee-30ab-aa4e-96f1de47ac7e,Potentiality in the Abortion Discussion,Francis C. Wade,1975,The Review of Metaphysics,29,2,jstor.org/stable/10.2307/20126773,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20130613,f28a7dd9-f7a6-3fb2-92d1-273601c86539,"Potentiality, Creativity, and Relationality: Creative Power as a ""New"" Transcendental?",Robert E. Wood,2005,The Review of Metaphysics,59,2,jstor.org/stable/10.2307/20130613,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20131059,1707aa41-72b4-3aad-bb37-69b4bea6221c,"Potentiality, Possibility, and the Irreversibility of Death",Jason T. Eberl,2008,The Review of Metaphysics,62,1,jstor.org/stable/10.2307/20131059,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20127567,35c4c5a8-41e0-3a57-9abc-f59b64a2f16f,Practical Inference and the Identity of Actions,David Carr,1981,The Review of Metaphysics,34,4,jstor.org/stable/10.2307/20127567,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126812,c25f888d-2967-30b4-883d-b186f3d67aab,Practical Reasoning,Gilbert Harman,1976,The Review of Metaphysics,29,3,jstor.org/stable/10.2307/20126812,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20127386,8428a1e7-fb25-3b12-9e84-4bc2d1b1afcb,Pragmatic Realism: The Peircean Argument Reexamined,Peter Skagestad,1980,The Review of Metaphysics,33,3,jstor.org/stable/10.2307/20127386,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123108,47c29d3a-57ba-3d58-880a-be23edb198a4,Pragmatism and Existence,Otis Lee,1948,The Review of Metaphysics,1,4,jstor.org/stable/10.2307/20123108,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20130296,a88213f0-730b-3231-b995-2f9c4d4126ee,Pragmatism and Truth: The Comparison Objection to Correspondence,Douglas McDermid,1998,The Review of Metaphysics,51,4,jstor.org/stable/10.2307/20130296,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20129335,b851d386-d3a3-3d18-b68c-bf9758df4432,Pragmatism as Naturalized Hegelianism: Overcoming Transcendental Philosophy?,Allen Hance,1992,The Review of Metaphysics,46,2,jstor.org/stable/10.2307/20129335,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126111,c0592f84-5482-3ee3-944d-47d6dd87f7de,Praxis and Action,Alasdair Macintyre,1972,The Review of Metaphysics,25,4,jstor.org/stable/10.2307/20126111,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123627,e07089f5-b6c0-3bdb-abe9-aaf286957908,Pre-Christian Speculation,G. S. Kirk,1957,The Review of Metaphysics,11,1,jstor.org/stable/10.2307/20123627,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20131025,f110ae08-d743-36aa-a9a8-74314c8ee5df,"Precedents in Aristotle and Brentano for Husserl's Concern with ""Metabasis""",John K. O'Connor,2008,The Review of Metaphysics,61,4,jstor.org/stable/10.2307/20131025,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20128280,1d686646-01ba-35de-bf3a-068e68f01f52,"Predicating Forms of Matter in Aristotle's ""Metaphysics""",Carl Page,1985,The Review of Metaphysics,39,1,jstor.org/stable/10.2307/20128280,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126252,8f453465-661c-3c31-a3a7-cfaa93309cfa,"Predication and Forms of Opposites in the ""Phaedo""",Alexander Nehamas,1973,The Review of Metaphysics,26,3,jstor.org/stable/10.2307/20126252,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123351,d5a0631a-0881-3f51-bf2e-bce6ce710b71,Preface to Cosmography,Robert Brumbaugh,1953,The Review of Metaphysics,7,1,jstor.org/stable/10.2307/20123351,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20127699,cf4bfb61-ce07-37da-81f2-0340747e6859,Presence and Absence: Scope and Limits,Edward S. Casey,1982,The Review of Metaphysics,35,3,jstor.org/stable/10.2307/20127699,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123626,4e8aa909-43c2-3b1e-a3a8-ae4e2ace54f8,Price's Theory of the Concept,R. J. C. Burgener,1957,The Review of Metaphysics,11,1,jstor.org/stable/10.2307/20123626,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20111782,b3c0c9f1-9c61-32a9-9898-d56d4df32c35,Principia Philosophiae: On the Nature of Philosophical Principles,Nicholas Rescher,2002,The Review of Metaphysics,56,1,jstor.org/stable/10.2307/20111782,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20125724,c8cdd034-8074-3c84-ae2c-47f6daa569fd,Prior on Time and Tense,James E. Tomberlin,1970,The Review of Metaphysics,24,1,jstor.org/stable/10.2307/20125724,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123867,d64a2b25-29d0-389b-8d73-9ffb5e130ba0,Problems and Perplexities,"Donald W. Sherburne, Ajit Kumar Sinha, Donald Walhout, James Ross, William H. Kane, Roger Hancock, Charles Landesman",1961,The Review of Metaphysics,15,1,jstor.org/stable/10.2307/20123867,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123882,099bc830-7187-3235-b453-44aea2238a76,Problems and Perplexities,"Albertus Magnus Lyceum, Robert Goedecke, William H. Kane",1961,The Review of Metaphysics,15,2,jstor.org/stable/10.2307/20123882,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123897,99a1e176-9869-392c-8313-48e80b7550f0,Problems and Perplexities,"Max Roesler, Donald Walhout, William H. Kane",1962,The Review of Metaphysics,15,3,jstor.org/stable/10.2307/20123897,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123928,fe73d843-2859-381d-b6d2-2b0941723484,Problems and Perplexities,"Donald W. Sherburne, M. E. Williams, Hiranmoy Banerjee, Warren E. Steinkraus, Stephen D. Crites, Fred A. Westphal, Don Locke, Robert S. Hartman",1962,The Review of Metaphysics,16,1,jstor.org/stable/10.2307/20123928,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123944,382c5a0d-46da-38bf-bbb1-0897bcee6895,Problems and Perplexities,"Max Roesler, Mary Delphine, James G. Case, Benjamin R. Tilghman",1962,The Review of Metaphysics,16,2,jstor.org/stable/10.2307/20123944,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123960,e786bffa-1746-3053-a74d-b5cb97c41e58,Problems and Perplexities,"Brennan Van Hook, Dan Sullivan, Martin Wolfson, J. Brenton Stearns, George J. Stack, Warren E. Steinkraus",1963,The Review of Metaphysics,16,3,jstor.org/stable/10.2307/20123960,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123975,c64556e6-4b8e-3f99-90d1-1947ed5f744d,Problems and Perplexities,"E. H. Gut, Michael Novak, Mary Delphine, Justus George Lawler, Robert Hoffman",1963,The Review of Metaphysics,16,4,jstor.org/stable/10.2307/20123975,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124044,3232626f-cc18-306a-b2b4-381bed6a8708,Problems of Order,W. Donald Oliver,1964,The Review of Metaphysics,18,1,jstor.org/stable/10.2307/20124044,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126622,bef65de3-6f83-3a89-9f6a-592c4f9fdcf8,Procedural Formalism in Kant's Ethics,John R. Silber,1974,The Review of Metaphysics,28,2,jstor.org/stable/10.2307/20126622,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123942,f053e7e9-529a-32e8-ac43-9d57ef952830,Professor Prior and Jonathan Edwards,Mary Mothersill,1962,The Review of Metaphysics,16,2,jstor.org/stable/10.2307/20123942,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123847,10c8e474-9a26-30e4-8ee9-2e79ad7646b0,Prolegomena to a Meta-Anselmian Axiomatic,Robert S. Hartman,1961,The Review of Metaphysics,14,4,jstor.org/stable/10.2307/20123847,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123602,d64352b1-2d34-350c-8a24-602ad7565076,Prospect of a Modest Empiricism; II,Israel Scheffler,1957,The Review of Metaphysics,10,4,jstor.org/stable/10.2307/20123602,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123583,d33d575e-fffd-360c-abcd-358dffcb15e7,"Prospects of a Modest Empiricism, I",Israel Scheffler,1957,The Review of Metaphysics,10,3,jstor.org/stable/10.2307/20123583,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123292,55f5a071-ca8a-315f-ae42-080377494772,"Przywara's Philosophy of the ""Analogia Entis""",Niels C. Nielsen <suffix>Jr.</suffix>,1952,The Review of Metaphysics,5,4,jstor.org/stable/10.2307/20123292,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20127875,bded882b-1228-34c3-8c0b-0b01b84a4abf,Psychological and Metaphysical Dimensions of Non-Contradiction in Aristotle,Thomas V. Upton,1983,The Review of Metaphysics,36,3,jstor.org/stable/10.2307/20127875,Philosophy Education Society Inc.,Philosophy
phil/10.2307/24636349,3b25f176-0e57-384f-8866-e69a836e431b,QUIETISM OR DESCRIPTION? MCDOWELL IN DISPUTE WITH DREYFUS,KEVIN M. CAHILL,2014,The Review of Metaphysics,68,2,jstor.org/stable/10.2307/24636349,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20125478,77afa4fd-9ccb-3173-a14e-e2c96002e5ed,Quality Individuals?,Douglas Lewis,1969,The Review of Metaphysics,23,1,jstor.org/stable/10.2307/20125478,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20131095,011c3c42-42fc-39e1-b066-0f36b5ec67ce,Quest for Transcendence,Eugene Thomas Long,1998,The Review of Metaphysics,52,1,jstor.org/stable/10.2307/20131095,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123554,04026949-bcd2-3747-af3f-335121a614c9,Questions concerning Method in Psychology,V. J. McGill,1956,The Review of Metaphysics,10,1,jstor.org/stable/10.2307/20123554,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123279,62321d87-6c54-3a9a-8e51-e7d8731d04e3,Questions on Kant,Gordon H. Clark,1952,The Review of Metaphysics,5,3,jstor.org/stable/10.2307/20123279,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126253,31512f8a-a9fa-3605-a85e-fe88e738e423,Quine and the Ontological Enterprise,Douglas Browning,1973,The Review of Metaphysics,26,3,jstor.org/stable/10.2307/20126253,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124498,5b2d23ad-df34-35ab-a232-ee36a9dfdd87,"Quine on Meaning and Existence, I. The Death of Meaning",Gilbert Harman,1967,The Review of Metaphysics,21,1,jstor.org/stable/10.2307/20124498,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124568,d9a57cb8-53cf-37e0-a843-c91d9cba48dc,"Quine on Meaning and Existence, II. Existential Commitment",Gilbert Harman,1967,The Review of Metaphysics,21,2,jstor.org/stable/10.2307/20124568,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20128081,3cd5785d-bb2d-35ec-8c5b-cc2263a691c9,Quotation,Robert Sokolowski,1984,The Review of Metaphysics,37,4,jstor.org/stable/10.2307/20128081,Philosophy Education Society Inc.,Philosophy
phil/10.2307/44806897,8da92258-9e95-32ff-a879-f00fbf09bf52,RATIONAL INCONSISTENCY,D. GOLDSTICK,2016,The Review of Metaphysics,70,1,jstor.org/stable/10.2307/44806897,Philosophy Education Society Inc.,Philosophy
phil/10.2307/24636590,91cedaf5-4015-3c6e-927d-78bc0a05f5a4,REARTICULATING BEING,ALAN WHITE,2015,The Review of Metaphysics,69,1,jstor.org/stable/10.2307/24636590,Philosophy Education Society Inc.,Philosophy
phil/10.2307/44806869,248997b7-5219-34c7-b5d9-2208f77c4fe1,RELATIVE UNITY IN AN UNDONE WORLD: PARACONSISTENCE AND THE MEANING OF BEING,CLAYTON SHOPPA,2016,The Review of Metaphysics,69,4,jstor.org/stable/10.2307/44806869,Philosophy Education Society Inc.,Philosophy
phil/10.2307/44807126,167517b0-3b56-3423-a5ed-cb39d7df904f,"REORDERING THE WORLD: THE MODERN PHILOSOPHICAL ACT IN THE ""ESSAYS"" OF MONTAIGNE",ANN HARTLE,2018,The Review of Metaphysics,71,3,jstor.org/stable/10.2307/44807126,Philosophy Education Society Inc.,Philosophy
phil/10.2307/26633864,01f15d1a-e82e-333c-a4a4-008a2a90141e,RETHINKING HEGEL’S CONCEPTUAL REALISM,W. CLARK WOLF,2018,The Review of Metaphysics,72,2,jstor.org/stable/10.2307/26633864,Philosophy Education Society Inc.,Philosophy
phil/10.2307/23597872,5ea4707e-e4c5-3075-ba31-88063f2ba0eb,RETHINKING HONOR WITH ARISTOTLE AND CONFUCIUS,MAY SIM,2012,The Review of Metaphysics,66,2,jstor.org/stable/10.2307/23597872,Philosophy Education Society Inc.,Philosophy
phil/10.2307/27068313,507bea42-893d-329d-914b-490eadb9960f,RETHINKING KANT ON DUTY,SAMUEL KAHN,2021,The Review of Metaphysics,74,4,jstor.org/stable/10.2307/27068313,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20129412,04ac902f-2f77-3614-a498-0170a40608b6,Rationality and Morality,E. M. Adams,1993,The Review of Metaphysics,46,4,jstor.org/stable/10.2307/20129412,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20129852,dc988ab8-7f91-37cf-be11-b7e6f566de6a,Rationalization and Natural Law: Max Weber's and Ernst Troeltsch's Interpretation of the Medieval Doctrine of Natural Law,Ludger Honnefelder,1995,The Review of Metaphysics,49,2,jstor.org/stable/10.2307/20129852,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20131856,3ae0a7fb-ec7f-3d9d-8559-b6baf7a4a64d,Rationalized Passion and Passionate Rationality: Thomas Aquinas on the Relation between Reason and the Passions,Elisabeth Uffenheimer-Lippens,2003,The Review of Metaphysics,56,3,jstor.org/stable/10.2307/20131856,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126667,d08b690f-2d06-3ce3-ae85-f1cc8ba0ca16,Rawls on Justice,Victor Gourevitch,1975,The Review of Metaphysics,28,3,jstor.org/stable/10.2307/20126667,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123473,e2cc3f81-a71c-3baa-b547-b6863df32a8a,Real Possibility,Paul Weiss,1955,The Review of Metaphysics,8,4,jstor.org/stable/10.2307/20123473,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20128943,060a49dd-7962-3688-8211-77c977ba003d,Realism Vs Antirealism: The Venue of the Linguistic Consensus,Edward Pols,1990,The Review of Metaphysics,43,4,jstor.org/stable/10.2307/20128943,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124087,e3836c6c-b408-361c-aa5c-ec5c5a285df2,Realism and Necessity,Ronald Jager,1965,The Review of Metaphysics,18,4,jstor.org/stable/10.2307/20124087,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124126,456c5275-d4dc-38f2-a987-31ffe01dd3e2,Realism and Necessity Reconsidered,M. S. Gram,1966,The Review of Metaphysics,19,3,jstor.org/stable/10.2307/20124126,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126108,b889753e-28f8-31d7-9f05-ebaa56f0645a,Reality and Metaphysics,Joseph Owens,1972,The Review of Metaphysics,25,4,jstor.org/stable/10.2307/20126108,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123682,26609b36-40cd-33cb-ab6b-7db4dcfc36c0,Reason and Necessity in Classical Rationalism,Robert Sternfeld,1958,The Review of Metaphysics,12,1,jstor.org/stable/10.2307/20123682,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20131444,3c952fb2-6fc1-3bb5-9001-1299a1fc9888,Reason and Regulation in Kant,Fred L. Rush <suffix>Jr.</suffix>,2000,The Review of Metaphysics,53,4,jstor.org/stable/10.2307/20131444,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126923,c1144dbe-f145-306a-8ef2-96e3ac2f532f,"Reason, Mind, Body, and World",Paul Weiss,1976,The Review of Metaphysics,30,2,jstor.org/stable/10.2307/20126923,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124134,40edd6f7-02c9-3210-bcff-be3769195ebb,Reasons and Causes,W. D. Gean,1966,The Review of Metaphysics,19,4,jstor.org/stable/10.2307/20124134,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123341,f1e71324-6cb5-33f2-a737-497d1dd3795d,Recent Discussion of Subjunctive Conditionals,Erna F. Schneider,1953,The Review of Metaphysics,6,4,jstor.org/stable/10.2307/20123341,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123262,7d0278a6-c9f0-34b5-86f8-cda48d266af6,Recent Discussions of Alfred North Whitehead,A. H. Johnson,1951,The Review of Metaphysics,5,2,jstor.org/stable/10.2307/20123262,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124389,51843332-2d99-3463-a6e6-4d9f24bc3051,Recent Footnotes to Plato,Joseph Owens,1967,The Review of Metaphysics,20,4,jstor.org/stable/10.2307/20124389,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124059,1f2e1d4e-d788-3347-8a36-05f9040baa37,Recent Interpretations of American Philosophy,Andrew J. Reck,1964,The Review of Metaphysics,18,2,jstor.org/stable/10.2307/20124059,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123881,71c2d362-8cc1-3be1-8059-6cbc9248b36e,Recent Metaphilosophy,Richard Rorty,1961,The Review of Metaphysics,15,2,jstor.org/stable/10.2307/20123881,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123716,ccf3224b-b545-3dd9-9568-3ab5ffaa9a72,Recent Speculations in the Positivistic Movement,David L. Miller,1959,The Review of Metaphysics,12,3,jstor.org/stable/10.2307/20123716,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123684,8acc3a85-90e2-3e4a-851c-e5c47bd6e41e,Recent Vedanta Literature,George Burch,1958,The Review of Metaphysics,12,1,jstor.org/stable/10.2307/20123684,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20130074,2e0d603a-aac2-377f-a4d7-c6ced0c3faad,"Reclaiming Aristotle's ""Rhetoric""",Jean Dietz Moss,1997,The Review of Metaphysics,50,3,jstor.org/stable/10.2307/20130074,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126531,ca988152-5f60-301a-ac8a-f42feb087853,Recollection and Plato's Moral Theory,Terence Irwin,1974,The Review of Metaphysics,27,4,jstor.org/stable/10.2307/20126531,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20127657,9fd34438-feff-3606-9aeb-e2c4e48e9981,Recollection as Realization: Remythologizing Plato,Mary F. Rousseau,1981,The Review of Metaphysics,35,2,jstor.org/stable/10.2307/20127657,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20128693,362b8102-35bf-35ff-8e2e-0c3f6d81d399,Referring,Robert Sokolowski,1988,The Review of Metaphysics,42,1,jstor.org/stable/10.2307/20128693,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20126668,af4e7872-f458-3ffc-9e40-4fa2956e5c05,Reflections on the Absolute,James A. Ogilvy,1975,The Review of Metaphysics,28,3,jstor.org/stable/10.2307/20126668,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123222,113b55af-fd4e-3eb3-963b-0e3bf760628d,Reichenbach's Theory of Probability and Induction,Arthur W. Burks,1951,The Review of Metaphysics,4,3,jstor.org/stable/10.2307/20123222,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20131665,f240771d-3823-367f-8082-ef5f03a5bda1,Reinstating Humanistic Categories,E. M. Adams,2001,The Review of Metaphysics,55,1,jstor.org/stable/10.2307/20131665,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20127307,9ec2614e-1228-3ed4-9ed2-c6102958a5ea,Reinventing the Philosophy of Nature,John J. Compton,1979,The Review of Metaphysics,33,1,jstor.org/stable/10.2307/20127307,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124562,36c35aaa-2d5b-3fef-b5cf-0ef6cab0e2a2,Rejoinder to My Critics,Brand Blanshard,1967,The Review of Metaphysics,21,2,jstor.org/stable/10.2307/20124562,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20124566,5ad36899-d7e2-3318-ba27-a29848ed2312,Rejoinder to Purtill,Charles Hartshorne,1967,The Review of Metaphysics,21,2,jstor.org/stable/10.2307/20124566,Philosophy Education Society Inc.,Philosophy
phil/10.2307/20123551,86e1de40-0be5-3afb-9a4a-e089bde9eb87,Relation of Metaphysics and Theology,Paul Tillich,1956,The Review of Metaphysics,10,1,jstor.org/stable/10.2307/20123551,Philosophy Education Society Inc.,Philosophy
